Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
15	Spectrogram	1	Rumble	8264.549973964691	8268.0	170.33660411834717	249.08006191253662	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	2162.549973964691	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.5346404910087585											
16	Spectrogram	1	Rumble	8316.776571512222	8323.232621073723	192.32788681983948	213.8340175151825	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	2214.7765715122223	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.34572944045066833											
17	Spectrogram	1	Rumble	8813.44416308403	8816.690328121185	203.33853363990784	218.70705485343933	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	2711.44416308403	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.39088746905326843											
18	Spectrogram	1	Rumble	8816.447591304779	8819.619494438171	194.26026940345764	205.2529752254486	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	2714.447591304779	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.3838437795639038											
19	Spectrogram	1	Rumble	8833.987701654434	8838.466260433197	212.3410999774933	228.62038016319275	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	2731.987701654434	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.3825450539588928											
20	Spectrogram	1	Rumble	8839.723883867264	8842.264360427856	205.35387098789215	222.23229706287384	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	2737.723883867264	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.33749112486839294											
21	Spectrogram	1	Rumble	8819.913932085037	8824.196831226349	216.51405096054077	227.00053453445435	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_160105.wav	2717.9139320850372	Arden_20250605_160105.wav	Arden	16	06/05/2025	06/05/2025	0.31956174969673157											
22	Spectrogram	1	Rumble	13504.635647654533	13512.168934702873	76.34191960096359	95.01292556524277	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	202.6356476545334	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.2604450583457947											
23	Spectrogram	1	Rumble	14259.202319264412	14267.292712330818	191.8746829032898	212.54295110702515	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	957.2023192644119	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3561859428882599											
24	Spectrogram	1	Rumble	14619.7996737957	14625.124781131744	205.4695338010788	230.2810400724411	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1317.7996737957	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3038964569568634											
25	Spectrogram	1	Rumble	14855.62626633048	14865.121595740318	204.72368597984314	224.5839536190033	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1553.6262663304806	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.4214743673801422											
26	Spectrogram	1	Rumble	14842.109000384808	14845.525898702443	210.32285690307617	219.67023611068726	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1540.1090003848076	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.4145912826061249											
27	Spectrogram	1	Rumble	14852.99918794632	14855.022499799728	204.79819178581238	217.9659903049469	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1550.9991879463196	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3458753228187561											
28	Spectrogram	1	Rumble	14848.900246351957	14853.195553839207	216.60500764846802	224.11185503005981	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1546.9002463519573	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3132234811782837											
29	Spectrogram	1	Rumble	14886.909878969193	14892.453568696976	194.52056288719177	220.65922617912292	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1584.9098789691925	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.30678433179855347											
30	Spectrogram	1	Rumble	14897.09986436367	14899.694505095482	186.72999739646912	203.0346691608429	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1595.0998643636703	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.2775712311267853											
31	Spectrogram	1	Rumble	15052.627213835716	15056.016780495644	196.35382294654846	205.49824833869934	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1750.6272138357162	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.5375385284423828											
32	Spectrogram	1	Rumble	15032.057827293873	15035.924763977528	207.10885524749756	221.83436155319214	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1730.0578272938728	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.4914003014564514											
33	Spectrogram	1	Rumble	15043.316611766815	15046.210230708122	206.16790652275085	215.80079197883606	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1741.3166117668152	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.29738932847976685											
34	Spectrogram	1	Rumble	15056.532586455345	15058.921855926514	203.65256071090698	211.5093469619751	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1754.5325864553452	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.25542405247688293											
35	Spectrogram	1	Rumble	15278.71257519722	15281.403120040894	211.0927551984787	221.2824672460556	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1976.7125751972198	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3968106508255005											
36	Spectrogram	1	Rumble	15286.273291349411	15289.675301790237	198.16084206104279	219.54654157161713	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1984.273291349411	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.32977208495140076											
37	Spectrogram	1	Rumble	15280.413482666016	15286.004933834076	214.9125635623932	224.829763174057	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	1978.4134826660156	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.2697558104991913											
38	Spectrogram	1	Rumble	15416.158153057098	15423.651655197144	202.29531824588776	219.9779897928238	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2114.1581530570984	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.25022509694099426											
39	Spectrogram	1	Rumble	15477.8072501719	15482.920034885406	201.13517343997955	218.14145147800446	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2175.8072501719	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3638870120048523											
40	Spectrogram	1	Rumble	15500.772794008255	15506.776307344437	203.31227779388428	219.84219551086426	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2198.772794008255	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.2765233814716339											
41	Spectrogram	1	Rumble	15917.24464559555	15921.5465965271	205.6211233139038	214.1524851322174	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2615.2446455955505	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.5102313160896301											
42	Spectrogram	1	Rumble	15921.756078243256	15925.185175657272	197.15696573257446	207.10444450378418	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2619.7560782432556	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.4170604944229126											
43	Spectrogram	1	Rumble	15925.23209643364	15929.808817386627	206.04963600635529	214.82093632221222	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2623.2320964336395	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.33485206961631775											
44	Spectrogram	1	Rumble	15897.606306552887	15900.051309108734	205.42827248573303	220.25009989738464	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2595.606306552887	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3206179738044739											
45	Spectrogram	1	Rumble	15925.334077879786	15932.152685135603	203.34990322589874	217.1686440706253	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2623.3340778797865	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.47192874550819397											
46	Spectrogram	1	Rumble	15931.442573398352	15937.394313812256	205.27693629264832	219.76885199546814	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2629.4425733983517	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3459146320819855											
47	Spectrogram	1	Rumble	16009.596405267715	16013.732764959335	194.11513209342957	207.3805034160614	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2707.5964052677155	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3125564455986023											
48	Spectrogram	1	Rumble	16201.387092590332	16204.725975036621	194.4967806339264	216.59037470817566	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	2899.387092590332	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.2673020660877228											
49	Spectrogram	1	Rumble	16358.304470062256	16365.08809018135	187.7679079771042	206.7970484495163	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	3056.304470062256	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.4454658329486847											
50	Spectrogram	1	Rumble	16585.90795826912	16590.15357005596	202.1341621875763	222.8410542011261	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	3283.9079582691193	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.6558054089546204											
51	Spectrogram	1	Rumble	16631.07444500923	16635.489230632782	206.64066076278687	224.8084545135498	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	3329.0744450092316	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.4148310124874115											
52	Spectrogram	1	Rumble	16642.921080827713	16646.076317310333	207.38577842712402	218.6228334903717	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	3340.921080827713	Arden_20250605_170110.wav	Arden	17	06/05/2025	06/05/2025	0.3249489963054657											
53	Spectrogram	1	Rumble	16838.83718943596	16841.543051958084	207.2582244873047	223.0072021484375	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_170110.wav	3536.837189435959	Arden_20250605_170110.wav	Arden	18	06/05/2025	06/05/2025	0.29833561182022095											
22	Spectrogram	1	Rumble	13594.142243623734	13598.805855989456	135.7419192790985	226.13844275474548	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	292.1422436237335	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.4090746343135834											
23	Spectrogram	1	Rumble	13571.762753725052	13578.421251773834	158.1292450428009	184.86231565475464	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	269.7627537250519	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.27431851625442505											
24	Spectrogram	1	Rumble	14008.678799152374	14012.963643550873	178.61559987068176	226.82037949562073	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	706.6787991523743	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.28390994668006897											
25	Spectrogram	1	Rumble	14394.150168567896	14397.869820445776	206.6928744316101	224.20477867126465	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1092.150168567896	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.4032613933086395											
26	Spectrogram	1	Rumble	14661.346545219421	14670.353907108307	178.63018810749054	201.81851089000702	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1359.3465452194214	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.6423689723014832											
27	Spectrogram	1	Rumble	14650.511609315872	14657.256656646729	206.30541443824768	218.37416291236877	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1348.5116093158722	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.3067317008972168											
28	Spectrogram	1	Rumble	14616.318777799606	14621.044325590134	206.76222443580627	220.23162245750427	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1314.3187777996063	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.2769944965839386											
29	Spectrogram	1	Rumble	14724.201231360435	14728.902194619179	179.19346690177917	204.70961928367615	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1422.2012313604355	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.4691692292690277											
30	Spectrogram	1	Rumble	14830.982874393463	14834.273330688477	199.36969876289368	221.08516097068787	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1528.9828743934631	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.3352011740207672											
31	Spectrogram	1	Rumble	14724.166944980621	14728.840972781181	180.32918870449066	197.7422684431076	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1422.1669449806213	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.32196152210235596											
32	Spectrogram	1	Rumble	14718.530031979084	14724.287140369415	182.25860595703125	201.66099071502686	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1416.530031979084	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.2510640025138855											
33	Spectrogram	1	Rumble	15150.08410525322	15156.178087711334	166.6310429573059	221.10289335250854	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1848.0841052532196	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.5431773662567139											
34	Spectrogram	1	Rumble	15133.299732208252	15141.225091218948	203.01273465156555	222.33089804649353	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1831.299732208252	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.36238646507263184											
35	Spectrogram	1	Rumble	15172.324893176556	15175.822470486164	195.2490508556366	205.67414164543152	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1870.3248931765556	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.6588367223739624											
36	Spectrogram	1	Rumble	15150.46667454578	15156.188450843096	203.86795699596405	219.48079764842987	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1848.4666745457798	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.5950117111206055											
37	Spectrogram	1	Rumble	15163.866758525372	15172.347446918488	207.5430005788803	222.8458672761917	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	1861.8667585253716	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.3354516327381134											
38	Spectrogram	1	Rumble	15771.96362066269	15775.733177185059	199.8073160648346	223.850816488266	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	2469.963620662689	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.2655123770236969											
39	Spectrogram	1	Rumble	15875.14267206192	15878.923773050308	190.0216042995453	230.70558905601501	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	2573.14267206192	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.37222397327423096											
40	Spectrogram	1	Rumble	15871.416615009308	15875.284226179123	213.1979465484619	224.85554218292236	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	2569.416615009308	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.3031591475009918											
41	Spectrogram	1	Rumble	15877.973324298859	15882.357973098755	212.53031492233276	224.22105073928833	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	2575.9733242988586	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.285080224275589											
42	Spectrogram	1	Rumble	15888.158368349075	15896.204968690872	179.71870303153992	199.53492283821106	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	2586.1583683490753	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.27282920479774475											
43	Spectrogram	1	Rumble	15982.230097055435	15986.56633925438	124.96679276227951	212.74334192276	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_180115.wav	2680.230097055435	Arden_20250605_180115.wav	Arden	18	06/05/2025	06/05/2025	0.5767079591751099											
76	Spectrogram	1	Rumble	21206.708214521408	21212.70186471939	214.3198847770691	232.09288716316223	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_200125.wav	704.7082145214081	Arden_20250605_200125.wav	Arden	20	06/05/2025	06/05/2025	0.32478970289230347											
77	Spectrogram	1	Rumble	22043.153116941452	22046.55215573311	206.9484293460846	215.47931432724	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250605_200125.wav	1541.153116941452	Arden_20250605_200125.wav	Arden	20	06/05/2025	06/05/2025	0.28430527448654175											
