Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
20	Spectrogram	1	Rumble	767.0400416851044	772.1190006732941	183.99567902088165	233.4575206041336	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	767.0400416851044	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.52445387840271											
21	Spectrogram	1	Rumble	630.9745042920113	633.9574449956417	186.7490261793137	225.02966225147247	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	630.9745042920113	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.52121502161026											
22	Spectrogram	1	Rumble	624.8377041816711	630.9127985835075	40.83395004272461	240.09111523628235	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	624.8377041816711	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.4743285179138183											
23	Spectrogram	1	Rumble	620.308693960309	623.8274399936199	178.61005663871765	238.12708258628845	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	620.308693960309	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.431265264749527											
24	Spectrogram	1	Rumble	684.7069237232208	688.5942122936249	201.10011100769043	230.9114933013916	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	684.7069237232208	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3597542345523834											
25	Spectrogram	1	Rumble	636.5394843220711	640.5998054742813	0.8011013269424438	231.30996525287628	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	636.5394843220711	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3573304414749145											
26	Spectrogram	1	Rumble	644.6621574163437	648.4108464121819	100.58331489562988	229.07644510269165	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	644.6621574163437	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3119220733642578											
27	Spectrogram	1	Rumble	777.3509800434113	779.9455425739288	191.13725423812863	231.6017746925354	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	777.3509800434113	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3075729608535766											
28	Spectrogram	1	Rumble	672.9069398641586	677.2829914093018	92.27539598941804	238.3667677640915	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	672.9069398641586	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.29875248670578											
29	Spectrogram	1	Rumble	767.068067073822	772.1957259178162	199.05564188957212	229.8794686794281	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	767.068067073822	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.2763571143150329											
30	Spectrogram	1	Rumble	743.5789203643799	747.5574893951416	218.6700403690338	234.36352610588077	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	743.5789203643799	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.2579160630702972											
31	Spectrogram	1	Rumble	645.0876482129097	648.3620756864548	176.32129788398743	230.86830973625183	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	645.0876482129097	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.2546379566192627											
32	Spectrogram	1	Rumble	887.4337100982666	891.8360812664032	191.7415261268616	239.6714985370636	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	887.4337100982666	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.7738826870918274											
33	Spectrogram	1	Rumble	837.7753508090973	843.9248952865601	170.08700966835022	236.30359768867493	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	837.7753508090973	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.6845704317092896											
34	Spectrogram	1	Rumble	808.2894111871719	811.5845009088516	200.20297169685364	229.52398657798767	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	808.2894111871719	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.6656417846679688											
35	Spectrogram	1	Rumble	793.1921821832657	796.56266528368	193.28704476356504	236.06088757514956	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	793.1921821832657	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.6406780481338501											
36	Spectrogram	1	Rumble	847.0412706136703	851.9050636291504	131.69589638710022	239.18074369430545	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	847.0412706136703	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.6227416396141052											
37	Spectrogram	1	Rumble	837.8528482913971	843.8376226425171	26.366859674453732	238.76771330833435	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	837.8528482913971	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.471820592880249											
38	Spectrogram	1	Rumble	793.2559822201729	798.0087440609932	4.861071705818176	241.414874792099	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	793.2559822201729	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.4576575756072998											
39	Spectrogram	1	Rumble	770.0	772.0217621847987	191.8254494667053	232.99795389175412	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	770.0	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3654712736606598											
40	Spectrogram	1	Rumble	784.9534302651882	788.2126769125462	188.68952989578247	228.91423106193545	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	784.9534302651882	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3652361929416656											
41	Spectrogram	1	Rumble	899.0768465995789	903.0267548561096	217.67015755176544	232.6631397008896	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	899.0768465995789	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3394154012203216											
42	Spectrogram	1	Rumble	898.9245300292969	903.057683467865	198.22046160697937	235.2181375026703	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	898.9245300292969	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3287651240825653											
43	Spectrogram	1	Rumble	846.9728395938873	851.8064762353897	195.40368020534515	239.91982638835907	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	846.9728395938873	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3067413568496704											
44	Spectrogram	1	Rumble	777.3064776360989	781.5357661247253	215.02085030078888	229.04814779758453	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	777.3064776360989	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.2989531755447387											
45	Spectrogram	1	Rumble	1473.1846480369568	1476.2596499919891	208.8310420513153	229.0802896022797	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	1473.1846480369568	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.2823242247104645											
46	Spectrogram	1	Rumble	2462.0856125354767	2466.5880031585693	185.9925836324692	227.9794067144394	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	2462.0856125354767	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.4491171836853027											
47	Spectrogram	1	Rumble	2612.2953033447266	2618.5262553691864	43.02039742469788	242.85590648651123	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	2612.2953033447266	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.7402946949005127											
48	Spectrogram	1	Rumble	2464.0	2466.4041428379714	194.5633292198181	229.13849353790283	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	2464.0	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3712334036827087											
49	Spectrogram	1	Rumble	2628.8967466950417	2632.997556567192	10.80961525440216	240.9045547246933	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	2628.8967466950417	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.605288028717041											
50	Spectrogram	1	Rumble	2710.566578388214	2714.4179921150208	115.8161759376526	233.0835163593292	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	2710.566578388214	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.5805834531784058											
51	Spectrogram	1	Rumble	2701.316303730011	2705.9807274341583	122.53843992948532	234.32618379592896	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	2701.316303730011	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.477122962474823											
52	Spectrogram	1	Rumble	2726.2555272579198	2730.9696478843694	108.45082253217696	240.9668564796448	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	2726.2555272579198	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.3420701622962951											
53	Spectrogram	1	Rumble	2628.6717078089714	2631.4469079971313	21.90367877483368	236.85024678707123	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	2628.6717078089714	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.2980799078941345											
54	Spectrogram	1	Rumble	2701.399940013885	2706.4570612907405	173.91511797904968	232.8753769397736	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_130050.wav	2701.399940013885	Arden_20250606_130050.wav	Arden	13	06/06/2025	06/06/2025	0.2546599507331848											
