Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
20	Spectrogram	1	Rumble	1327.0148067474363	1332.333335399642	128.1147599220276	247.7823495864868	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1327.0148067474363	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6743485927581787											
21	Spectrogram	1	Rumble	1372.74476313591	1377.6645336151123	133.63511860370636	244.93451416492465	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1372.74476313591	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.500603199005127											
22	Spectrogram	1	Rumble	1450.350080370903	1454.9981746673584	122.01592326164246	247.3695278167725	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1450.350080370903	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6976087093353271											
23	Spectrogram	1	Rumble	1397.8861018121245	1403.3881627917146	114.68344181776048	246.651291847229	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1397.8861018121245	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.623299777507782											
24	Spectrogram	1	Rumble	1479.4395492076874	1485.8867473602586	56.457288563251495	245.0500130653381	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1479.4395492076874	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.3991997241973877											
25	Spectrogram	1	Rumble	1544.4207775592804	1549.9495406150818	172.07050323486328	243.08735132217407	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1544.4207775592804	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.3879615366458893											
26	Spectrogram	1	Rumble	1515.8321928977966	1520.9342017173767	117.99835413694382	241.43213033676147	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1515.8321928977966	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.2779671847820282											
27	Spectrogram	1	Rumble	1544.286515712738	1550.0	139.65880870819092	246.3207244873047	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1544.286515712738	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.2537649869918823											
28	Spectrogram	1	Rumble	1642.9094326496124	1648.641792774215	53.58418822288513	246.42157554626465	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1642.9094326496124	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.7618899941444397											
29	Spectrogram	1	Rumble	1621.086129903793	1627.4163095951224	83.35722237825394	247.7744817733765	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1621.086129903793	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6667267680168152											
30	Spectrogram	1	Rumble	1621.0030410289764	1627.507541179657	13.881362974643707	246.9868361949921	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1621.0030410289764	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6465398073196411											
31	Spectrogram	1	Rumble	1675.7913856506348	1680.5966987610009	56.55805766582489	243.5728460550308	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1675.7913856506348	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.5996554493904114											
32	Spectrogram	1	Rumble	1543.9270850867033	1551.6984639167786	90.5717760324478	244.25797164440155	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1543.9270850867033	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.4623662829399109											
33	Spectrogram	1	Rumble	1643.2546229362488	1648.2604832649376	116.46755784749983	245.8430826663971	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1643.2546229362488	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.3469809293746948											
34	Spectrogram	1	Rumble	1696.6315319538116	1702.5931587219384	122.59384989738464	245.7883358001709	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1696.6315319538116	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.3253295719623565											
35	Spectrogram	1	Rumble	1544.4761501178143	1551.9377892017508	131.0099959373474	243.55769157409668	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1544.4761501178143	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.3015564382076263											
36	Spectrogram	1	Rumble	1696.746631667018	1702.1216748058796	123.4942227602005	240.4017299413681	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1696.746631667018	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6978311538696289											
37	Spectrogram	1	Rumble	1760.786642074585	1767.3723151683807	94.25538778305054	242.88517236709595	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1760.786642074585	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6936746835708618											
38	Spectrogram	1	Rumble	1773.088111281395	1778.1238102912757	74.28011298179626	238.7106418609619	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1773.088111281395	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6786500215530396											
39	Spectrogram	1	Rumble	1723.5495270490646	1728.5038062929962	132.12314248085022	249.83742833137512	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1723.5495270490646	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.537301242351532											
40	Spectrogram	1	Rumble	1786.666832447052	1791.655087709456	78.55039834976196	243.7717616558075	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1786.666832447052	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.483090192079544											
41	Spectrogram	1	Rumble	1855.118800401688	1857.9819061756139	15.353240072727203	245.20525336265564	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1855.118800401688	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.4436326026916504											
42	Spectrogram	1	Rumble	1772.9330332279203	1777.1965677738187	3.8613826036453247	231.2137186527252	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1772.9330332279203	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.4273804426193237											
43	Spectrogram	1	Rumble	1748.887728691101	1752.3203891515586	223.71169924736023	233.7459027767181	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1748.887728691101	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.367024689912796											
44	Spectrogram	1	Rumble	1825.0216150283811	1830.365256071076	112.41137981414796	246.9130754470825	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1825.0216150283811	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.2622237503528595											
45	Spectrogram	1	Rumble	1855.405390664935	1861.2242750227597	39.63158279657364	240.1106059551239	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1855.405390664935	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.7515360116958618											
46	Spectrogram	1	Rumble	1927.0251054763796	1932.4812684059145	96.47388756275176	245.10575830936432	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1927.0251054763796	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6896152496337891											
47	Spectrogram	1	Rumble	1982.3938992023468	1988.2092602252815	118.14415454864502	250.0	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1982.3938992023468	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6492673754692078											
48	Spectrogram	1	Rumble	1893.988822221756	1899.6722869873047	89.85862135887146	243.87437105178836	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	1893.988822221756	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.4523578584194183											
49	Spectrogram	1	Rumble	2032.522096991539	2038.1845598220825	119.32501941919328	250.0	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2032.522096991539	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.8111467361450195											
50	Spectrogram	1	Rumble	2153.333951473236	2159.887913942337	108.78512263298036	245.59903144836423	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2153.333951473236	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.8109128475189209											
51	Spectrogram	1	Rumble	2012.100834697485	2018.1215315461159	112.0988503098488	245.46626210212708	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2012.100834697485	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.8008648157119751											
52	Spectrogram	1	Rumble	2140.149252414704	2145.1096484661252	109.76234078407288	243.3975040912628	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2140.149252414704	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.7992386817932129											
53	Spectrogram	1	Rumble	2065.6892549991608	2071.2182868719246	110.27492582798004	248.7133592367172	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2065.6892549991608	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.7813473343849182											
54	Spectrogram	1	Rumble	2107.1064002513885	2112.065349578843	113.37599158287048	242.19933152198792	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2107.1064002513885	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.7277366518974304											
55	Spectrogram	1	Rumble	2119.7657039165497	2125.2156205177016	78.96902412176132	241.2707507610321	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2119.7657039165497	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6139589548110962											
56	Spectrogram	1	Rumble	2244.3940212726598	2250.715393543244	112.93815076351166	247.1091598272324	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2244.3940212726598	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.8033218383789062											
57	Spectrogram	1	Rumble	2213.7986154556274	2219.51176738739	115.14968425035477	246.1971640586853	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2213.7986154556274	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.7528505325317383											
58	Spectrogram	1	Rumble	2293.7379429340363	2299.2937343120575	117.2141656279564	247.32360243797305	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2293.7379429340363	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.7320243716239929											
59	Spectrogram	1	Rumble	2185.1016486883163	2189.8968249559402	113.87869715690611	245.0907826423645	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2185.1016486883163	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.5573523044586182											
60	Spectrogram	1	Rumble	2156.0	2160.1456491499994	97.23415970802309	242.6991164684296	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2156.0	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.5551128387451172											
61	Spectrogram	1	Rumble	2434.14408493042	2439.3822226524353	106.25308752059937	244.416743516922	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2434.14408493042	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.692491888999939											
62	Spectrogram	1	Rumble	2356.852257370949	2361.7924970388267	115.56415259838104	249.5375424623489	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2356.852257370949	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6162115335464478											
63	Spectrogram	1	Rumble	2434.047975540161	2439.4020760059357	51.777660846710205	243.22545528411865	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2434.047975540161	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.3220394849777221											
64	Spectrogram	1	Rumble	2600.38605761528	2604.827861785874	208.20856094360352	231.8730354309082	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2600.38605761528	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.4669028520584106											
65	Spectrogram	1	Rumble	2600.1528613567352	2604.355271816239	146.23695611953735	235.98769307136536	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2600.1528613567352	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.3999258279800415											
66	Spectrogram	1	Rumble	2552.080717563629	2557.2643978595443	115.64461886882782	236.6924434900284	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2552.080717563629	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.3921203911304474											
67	Spectrogram	1	Rumble	2551.8925652503967	2557.501122951522	208.19717645645144	232.03939199447632	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2551.8925652503967	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.2997634410858154											
68	Spectrogram	1	Rumble	2491.438847243786	2495.997342407689	206.79134130477905	232.34868049621585	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2491.438847243786	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.2677780985832214											
69	Spectrogram	1	Rumble	2729.5699620246887	2733.900681257248	110.7303723692894	238.0257546901703	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2729.5699620246887	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.5890251994132996											
70	Spectrogram	1	Rumble	2743.109743833542	2748.8300023078773	7.216259837150574	234.92076992988584	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2743.109743833542	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.5694717168807983											
71	Spectrogram	1	Rumble	2626.9884842187166	2631.991548240185	207.42052793502808	230.7060956954956	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2626.9884842187166	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.5489320755004883											
72	Spectrogram	1	Rumble	2777.9792218208318	2781.912649154649	132.27921724319458	241.07670783996585	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2777.9792218208318	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.4064593017101288											
73	Spectrogram	1	Rumble	2674.0598438978195	2679.530884623513	131.66436553001404	249.7110366821289	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2674.0598438978195	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.3090989887714386											
74	Spectrogram	1	Rumble	2778.1637377738957	2781.919315814958	208.7557315826416	232.8341007232666	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2778.1637377738957	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.2647851109504699											
75	Spectrogram	1	Rumble	2898.447709321976	2903.8351333141186	100.38913041353226	241.18006229400635	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2898.447709321976	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.710852861404419											
76	Spectrogram	1	Rumble	2789.6889640688896	2794.3820045590546	213.5370373725891	233.7757647037506	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2789.6889640688896	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6814767122268677											
77	Spectrogram	1	Rumble	2815.57326734066	2820.9398458004	55.568575859069824	237.39144206047055	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_150100.wav	2815.57326734066	Arden_20250606_150100.wav	Arden	15	06/06/2025	06/06/2025	0.6641908288002014											
