Selection	View	Channel	Event	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	Begin Hour	File Start Date	Begin Date	Score	Count	Measurable	Harmonics	Ambiguous	Notes	Analyst	Rand	Deployment	Sound Problems	Call Criteria	Disk
11	Spectrogram	1	Rumble	2696.2446076869965	2703.708833217621	125.1097023487091	242.6641881465912	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2696.2446076869965	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.7192215919494629											
12	Spectrogram	1	Rumble	2735.474501848221	2741.1297066211555	105.35211116075516	242.47056245803836	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2735.474501848221	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.6945562958717346											
13	Spectrogram	1	Rumble	2659.847819328308	2664.5848333835456	116.10592901706696	238.7588173151016	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2659.847819328308	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.4804162681102752											
14	Spectrogram	1	Rumble	2659.832819342613	2665.334202170372	45.36543786525726	240.9329265356064	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2659.832819342613	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.4257141947746277											
15	Spectrogram	1	Rumble	2802.930891811848	2808.5307056307943	112.35222965478896	243.08720231056213	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2802.930891811848	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.741037130355835											
16	Spectrogram	1	Rumble	2834.1451069116592	2839.9182538986206	103.23145985603333	238.5205626487732	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2834.1451069116592	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.6826115846633911											
17	Spectrogram	1	Rumble	2909.904668092728	2914.095563411742	32.9878106713295	240.7987415790558	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2909.904668092728	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.6659929156303406											
18	Spectrogram	1	Rumble	2910.085058927536	2913.986394405365	101.04834288358688	240.03231525421145	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2910.085058927536	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.4138101041316986											
19	Spectrogram	1	Rumble	2921.7347741127014	2926.466607332244	114.15229737758636	239.2462939023972	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2921.7347741127014	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.3932237923145294											
20	Spectrogram	1	Rumble	2933.126542329788	2935.9999999999854	40.52475094795227	236.01362109184265	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2933.126542329788	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.2820196747779846											
21	Spectrogram	1	Rumble	3058.1363158226013	3065.2882347106934	115.95889180898666	243.5688078403473	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3058.1363158226013	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.7527009844779968											
22	Spectrogram	1	Rumble	2933.5145364552736	2939.252245426178	91.65942668914796	235.1753413677216	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2933.5145364552736	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.7487878203392029											
23	Spectrogram	1	Rumble	2964.60449886322	2971.4616575241234	19.405201077461243	234.70674455165863	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2964.60449886322	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.7092514038085938											
24	Spectrogram	1	Rumble	2993.8309910297394	2998.399632811561	15.638276934623718	232.58453607559204	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2993.8309910297394	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.6890832185745239											
25	Spectrogram	1	Rumble	2999.0695539712906	3005.25612187387	80.34372329711914	231.9658398628235	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2999.0695539712906	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.6851856708526611											
26	Spectrogram	1	Rumble	3039.8984739780426	3046.212944984436	110.57820916175842	235.6468141078949	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3039.8984739780426	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.6815752983093262											
27	Spectrogram	1	Rumble	3084.878597259521	3089.824330568313	157.21987187862396	242.48714745044708	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3084.878597259521	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.5979642271995544											
28	Spectrogram	1	Rumble	2970.710040450096	2975.352279424682	63.15252929925919	230.293482542038	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2970.710040450096	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.5839306116104126											
29	Spectrogram	1	Rumble	2987.5616470575333	2992.2181870937347	195.06272673606875	234.95981097221372	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2987.5616470575333	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.5801198482513428											
30	Spectrogram	1	Rumble	2977.1432650089264	2984.335061669364	65.9203752875328	233.21709036827087	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2977.1432650089264	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.5451284050941467											
31	Spectrogram	1	Rumble	2998.938454389572	3005.680534958854	30.74740618467331	232.4890494346619	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2998.938454389572	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.4858490824699402											
32	Spectrogram	1	Rumble	2944.962578445673	2947.881034851074	186.7232322692871	231.0929000377655	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2944.962578445673	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.4393122792243957											
33	Spectrogram	1	Rumble	2954.1249536275864	2956.555418074102	201.67884230613708	229.22298312187195	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2954.1249536275864	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.4279407858848572											
34	Spectrogram	1	Rumble	3021.088892698288	3027.032494068175	110.69800704717636	236.674040555954	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3021.088892698288	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.4090814590454101											
35	Spectrogram	1	Rumble	2993.874163031578	2998.282042503357	80.62805235385895	234.457865357399	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2993.874163031578	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.373529851436615											
36	Spectrogram	1	Rumble	2958.546440124512	2963.1915823221066	220.0241982936859	229.40492630004883	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2958.546440124512	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.370750218629837											
37	Spectrogram	1	Rumble	3032.5126061439514	3037.313002347946	199.2988288402557	229.36519980430603	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3032.5126061439514	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.3675645291805267											
38	Spectrogram	1	Rumble	3010.5383553504944	3013.5871500968933	198.7677961587906	230.9732884168625	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3010.5383553504944	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.3538438677787781											
39	Spectrogram	1	Rumble	2993.204188108444	2997.6209971904755	194.8064863681793	230.617493391037	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2993.204188108444	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.3271658718585968											
40	Spectrogram	1	Rumble	3032.653739929199	3036.773794651046	223.05169701576236	232.29244351387024	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3032.653739929199	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.2924085557460785											
41	Spectrogram	1	Rumble	2948.155289232731	2952.6106539964967	168.38446259498596	231.6792607307434	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	2948.155289232731	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.2628025710582733											
42	Spectrogram	1	Rumble	3105.374027609825	3110.532944977269	200.20905137062076	239.23608660697937	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3105.374027609825	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.7297801971435547											
43	Spectrogram	1	Rumble	3152.043245077133	3157.444061040893	103.95394265651704	240.63880741596225	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3152.043245077133	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.5875207781791687											
44	Spectrogram	1	Rumble	3186.7601425647736	3191.3612232208543	34.6064493060112	239.8922443389893	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3186.7601425647736	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.5776441097259521											
45	Spectrogram	1	Rumble	3152.117766022682	3157.275732755661	154.92132306098938	239.6126687526703	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3152.117766022682	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.3131251633167267											
46	Spectrogram	1	Rumble	3084.8996003493667	3090.1785423457623	111.46197468042374	240.3334677219391	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3084.8996003493667	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.2664701640605926											
47	Spectrogram	1	Rumble	3356.423705339432	3363.048664808259	122.01745808124542	248.7638145685196	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3356.423705339432	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.6921302676200867											
48	Spectrogram	1	Rumble	3264.63599473238	3267.4388855099533	182.06465244293213	234.3738079071045	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3264.63599473238	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.5395797491073608											
49	Spectrogram	1	Rumble	3445.173229932785	3450.7461864948273	95.40502727031708	241.9315129518509	C:\Users\C836843015\Box\A3EM-Acoustic-Data\deployments\elephantsSamburu2025\09\audiomoth\audiomoth_downsampled\Arden_20250606_230140.wav	3445.173229932785	Arden_20250606_230140.wav	Arden	23	06/06/2025	06/06/2025	0.6870647668838501											
